csr_id,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,g,target,gender_Cd,Birth_Dt,Age,House_Property_Cd,Marriage_Status_Cd,Year_Income,Is_Bank_Staff_Ind,Initial_Open_Dt,Open_Branch_Id,Open_Org_Id,Close_Dt,Cust_Grade_Cd,Cust_Lev_Cd,Custgrade,LOAN_FLAG,CONTRIB_01_R1M,Loan_Contrib_R1M,CONTRIB_03_R1M,CONTRIB_04_R1M,CONTRIB_00_R1M,CONTRIB_01_R1Y,Loan_Contrib_R1Y,CONTRIB_03_R1Y,CONTRIB_04_R1Y,CONTRIB_00_R1Y,WithdrawOtherbankAmt_R1M,WithdrawLocalbankAmt_R1M,TransferRemitOtherbankAmt_R1M,WithdrawTotalAmt_R1M,EpayAmt_R1M,PosConsumeAmt_R1M,ConsumeTotalAmt_R1M,CreditCardAmt_R1M,TransferLocalbankAmt_R1M,TransferOtherbankAmt_R1M,TransferOtherAmt_R1M,TransferTotalAmt_R1M,OtherAmt_R1M,WithdrawOtherbankCnt_R1M,TransferRemitOtherbankCnt_R1M,WithdrawLocalbankCnt_R1M,WithdrawTotalCnt_R1M,EpayCnt_R1M,PosConsumeCnt_R1M,ConsumeTotalCnt_R1M,CreditCardCnt_R1M,TransferLocalbankCnt_R1M,Other_Bank_CreditCardAmt_R1M,TransferOtherbankCnt_R1M,TransferOtherCnt_R1M,TransferTotalCnt_R1M,OtherCnt_R1M,WithdrawOtherbankAmt_R3M,WithdrawLocalbankAmt_R3M,TransferRemitOtherbankAmt_R3M,WithdrawTotalAmt_R3M,EpayAmt_R3M,PosConsumeAmt_R3M,ConsumeTotalAmt_R3M,CreditCardAmt_R3M,TransferLocalbankAmt_R3M,TransferOtherbankAmt_R3M,TransferOtherAmt_R3M,TransferTotalAmt_R3M,OtherAmt_R3M,WithdrawOtherbankCnt_R3M,TransferRemitOtherbankCnt_R3M,WithdrawLocalbankCnt_R3M,WithdrawTotalCnt_R3M,EpayCnt_R3M,PosConsumeCnt_R3M,ConsumeTotalCnt_R3M,CreditCardCnt_R3M,TransferLocalbankCnt_R3M,Other_Bank_CreditCardAmt_R3M,TransferOtherbankCnt_R3M,TransferOtherCnt_R3M,TransferTotalCnt_R3M,OtherCnt_R3M,Curr_Counter_Sub_Amt_R1M,Curr_Net_Sub_Amt_R1M,Curr_Mobile_Sub_Amt_R1M,Curr_Call_Sub_Amt_R1M,Curr_Sub_Amt_R1M,Curr_Counter_Auto_Amt_R1M,Curr_Net_Auto_Amt_R1M,Curr_Mobile_Auto_Amt_R1M,Curr_Call_Auto_Amt_R1M,Curr_Auto_Amt_R1M,Curr_Counter_Redeem_Amt_R1M,Curr_Net_Redeem_Amt_R1M,Curr_Mobile_Redeem_Amt_R1M,Curr_Call_Redeem_Amt_R1M,Curr_Redeem_Amt_R1M,Curr_Counter_Sub_Cnt_R1M,Curr_Net_Sub_Cnt_R1M,Curr_Mobile_Sub_Cnt_R1M,Curr_Call_Sub_Cnt_R1M,Curr_Sub_Cnt_R1M,Curr_Counter_Auto_Cnt_R1M,Curr_Net_Auto_Cnt_R1M,Curr_Mobile_Auto_Cnt_R1M,Curr_Call_Auto_Cnt_R1M,Curr_Auto_Cnt_R1M,Curr_Counter_Redeem_Cnt_R1M,Curr_Net_Redeem_Cnt_R1M,Curr_Mobile_Redeem_Cnt_R1M,Curr_Call_Redeem_Cnt_R1M,Curr_Redeem_Cnt_R1M,Curr_Counter_Sub_Amt_R3M,Curr_Net_Sub_Amt_R3M,Curr_Mobile_Sub_Amt_R3M,Curr_Call_Sub_Amt_R3M,Curr_Sub_Amt_R3M,Curr_Counter_Auto_Amt_R3M,Curr_Net_Auto_Amt_R3M,Curr_Mobile_Auto_Amt_R3M,Curr_Call_Auto_Amt_R3M,Curr_Auto_Amt_R3M,Curr_Counter_Redeem_Amt_R3M,Curr_Net_Redeem_Amt_R3M,Curr_Mobile_Redeem_Amt_R3M,Curr_Call_Redeem_Amt_R3M,Curr_Redeem_Amt_R3M,Curr_Counter_Sub_Cnt_R3M,Curr_Net_Sub_Cnt_R3M,Curr_Mobile_Sub_Cnt_R3M,Curr_Call_Sub_Cnt_R3M,Curr_Sub_Cnt_R3M,Curr_Counter_Auto_Cnt_R3M,Curr_Net_Auto_Cnt_R3M,Curr_Mobile_Auto_Cnt_R3M,Curr_Call_Auto_Cnt_R3M,Curr_Auto_Cnt_R3M,Curr_Counter_Redeem_Cnt_R3M,Curr_Net_Redeem_Cnt_R3M,Curr_Mobile_Redeem_Cnt_R3M,Curr_Call_Redeem_Cnt_R3M,Curr_Redeem_Cnt_R3M,Pay_Off_MonthTotalAmt_R1M,Pay_Off_MonthTotalCnt_R1M,Pay_Off_MonthTotalAmt_R1Y,Pay_Off_MonthTotalCnt_R1Y,Interbank_Agreed_Remit,Foreign_Exchange,Net_Bank,Bank_Insur_through,Pufa_Gold,Pay_Easy,Agreed_Fixed_Deposit,Timely_Report,Agent_Pay,Fund,Third_Party_Deposit,Weekly_Profit,Special_Financial,Pay_Off,IPO_Train,Mobile_Bank,Bond,Card,LOAN_FLAG1,Fund_AIP_Ind,PBank_Ind,CoBranded_Card_Ind,Weix_Ind,NFC_Ind,Total_Hold_Cnt,Curr_Counter_B2S_Amt_R1M,Curr_Net_B2S_Amt_R1M,Curr_Call_B2S_Amt_R1M,Curr_Sec_B2S_Amt_R1M,Curr_B2S_Amt_R1M,Curr_Counter_S2B_Amt_R1M,Curr_Net_S2B_Amt_R1M,Curr_Call_S2B_Amt_R1M,Curr_Sec_S2B_Amt_R1M,Curr_S2B_Amt_R1M,Curr_S2B_Bal_R1M,Curr_Counter_B2S_Cnt_R1M,Curr_Net_B2S_Cnt_R1M
8881,9,0,2,2,4,4,12,12,0,1,0,84,0,2,0,0,0,0,1,0,8,6,14,0,1,0,9,21,8,0,0,0,0,1,1,8,1,1,0,25,45,103,0,0,,0,0,0,5,0,2,5,8,0,1,1,0,0,3,0,0,1,0,0,0,0,5,3,0,32,57,2,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,26,0,0,3,15,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,26,47,0,0,0,0,0,0,0,0,0,0,0,5,2,94,0,0,,0,0,0,0,0,0,0,0,0,13,2,0,3,3,0,0,0,0,0,0,0,0,0,0,37,36,1,lvyou,0,F,29Sep1991,25,,1,0,0,21Jul2010,9300,9306,31Dec3000,01,,无等级,0,0.003,0,0,0,0.003,0.028,0,0,0,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,
7954,9,0,0,9,1,1,12,1,0,0,0,15,0,0,0,0,0,0,0,1,0,16,0,35,0,0,2,1,2,0,0,0,0,45,0,18,0,2,1,2,7,130,1,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,38,10,2,lvyou,0,M,14Dec1974,42,,0,0,0,26Oct2010,9500,5201,31Dec3000,07,,无等级,0,116.528,0,0,0,116.528,1011.097,0,0,0,1011.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
8248,0,0,0,13,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,2,0,0,0,0,0,0,0,2,0,13,0,53,4,84,83,0,1,0,0,0,2,2,0,0,0,0,5,2,0,0,9,0,6,0,0,0,6,0,0,0,0,16,51,2,JIUDIAN,0,F,25Nov1985,31,,,0,0,04Jan1900,9300,9302,31Dec3000,02,,无等级,0,0,0,0,-36.635,-36.635,0,0,0,-62.682,-62.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
9426,4,0,0,9,0,3,48,1,4,0,0,14,0,0,0,0,0,0,0,0,10,15,0,83,8,12,10,15,8,0,0,0,0,64,0,1,0,3,0,17,9,142,28,0,0,0,0,0,2,1,1,0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,1,43,48,2,xchen,0,M,14Sep1985,31,,,0,0,04Jan1900,9500,9502,31Dec3000,07,,无等级,0,0,0,0,-2081.414,-2081.414,0,0,0,2373.001,2373.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
7517,0,0,0,19,57,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,25,12,0,0,0,0,0,0,0,0,0,0,11,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,JIUDIAN,0,M,12Jun1978,38,,2,0,0,21Feb2012,7000,7009,31Dec3000,01,,无等级,0,0.003,0,0,0,0.003,0.034,0,0,0,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
4557,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,8,7,16,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,2,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,0,0,0,3,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,26,0,0,0,0,0,0,0,7,0,0,0,0,4,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,30,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5754,1,0,0,5,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,12,18,0,0,0,0,0,0,0,6,0,2,0,0,0,124,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,7,0,0,5,34,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5865,7,0,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,10,8,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,11,29,2,quna,0,M,10Jan1990,26,,0,0,0,23Dec2015,7400,7402,31Dec3000,02,,无等级,0,4.608,0,0.68,94.444,99.392,24.825,0,4.26,-13.133,13.822,0,0,0,0,670.82,0,670.82,2090.34,0,0,0,2090.34,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,4918.11,0,4918.11,7090.34,0,0,0,7090.34,0,0,0,0,0,5,0,5,2,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
1060,5,0,0,37,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,0,0,0,0,1,0,0,0,2,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,21,2,xchen,0,F,02Apr1970,46,,0,0,0,08Jan2016,9500,9507,31Dec3000,07,,无等级,0,106.02,0,0,0,106.02,598.5,0,0,0,598.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8206,0,0,0,16,1,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,21,5,10,30,0,0,0,0,0,0,0,0,0,0,0,28,0,114,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,1,0,0,2,36,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9956,1,0,0,31,19,41,2,28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,6,0,0,16,6,34,0,0,0,0,42,0,5,0,39,8,7,4,239,1,0,3,0,0,0,0,0,0,0,0,0,30,3,0,3,0,0,0,0,0,0,0,0,1,0,0,41,33,1,feiji,0,M,04Jul1990,26,,,0,0,05Apr2016,9800,9802,31Dec3000,02,,无等级,0,0,0,0,-20.025,-20.025,0,0,0,-28.885,-28.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
6550,5,0,3,15,1,5,2,19,0,0,0,1,0,2,0,0,0,0,0,0,2,3,38,1,0,1,10,12,5,0,0,0,0,2,0,0,0,14,0,18,1,256,2,0,44,0,0,0,2,0,2,0,0,1,6,19,0,3,16,0,0,0,2,0,0,0,5,0,6,53,102,1,JYY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1,0,0,0,0,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,2,0,5,0,0,0,0,2,5,2,0,0,0,3,3,234,0,0,1,0,0,0,0,0,3,1,0,0,21,0,0,0,4,1,2,0,2,1,0,2,9,0,0,37,61,2,feiji,1,F,26Mar1981,35,,2,0,0,24Aug2015,8900,8919,31Dec3000,20,V1,无等级,0,29777.819,0,-14.36,0,29770.639,137631.238,0,368.24,0,137815.358,3000,0,0,3000,30,0,30,0,10000,0,0,10000,0,2,0,0,2,1,0,1,0,1,0,0,0,1,0,3000,27000,0,30000,6624.25,2822,9446.25,0,53990,0,-21378,32612,1000000,2,0,10,12,9,5,14,0,7,0,0,12,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
8981,8,0,0,43,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,26,0,0,0,0,0,1,0,4,0,15,0,9,2,113,0,0,,0,0,0,1,0,0,0,0,3,19,0,0,7,13,0,0,0,0,0,0,0,10,17,0,8,58,2,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9851,16,4,0,58,13,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,18,0,0,4,3,1,0,0,0,0,10,15,0,0,65,0,23,19,128,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,40,21,2,lvyou,0,M,16Feb1972,44,,2,0,0,14Jul2003,9800,9802,31Dec3000,07,,成长,0,61.926,0,0,-85.883,-23.957,745.623,0,175.36,316.641,1149.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,0,0,2000,10000,0,10000,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9233.78,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
2917,1,0,0,29,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,19,0,0,0,0,0,0,1,0,0,7,0,27,1,134,35,2,1,0,0,0,17,0,8,0,0,0,17,6,0,0,3,0,0,0,1,0,0,1,3,5,0,4,61,1,JIUDIAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,1,0,0,55,44,20,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,27,10,0,0,0,0,0,2,0,0,0,5,0,2,2,105,3,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1,5,34,1,feiji,0,M,13Apr1973,43,,,0,0,27Jul2015,9100,9113,31Dec3000,02,,无等级,0,3.382,0,1.66,0,4.212,45.399,0,36.26,0.01,63.539,0,0,0,0,9347,0,9347,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1000,0,0,1000,15191.66,944,16135.66,0,0,0,0,0,0,1,0,0,1,8,3,11,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56126.91,54,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1603,0,0,0,18,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,2,0,124,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,34,2,feiji,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,5,0,0,25,1,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,10,19,0,0,0,0,0,1,10,1,0,2,0,3,11,135,0,0,2,0,0,0,10,0,1,0,0,1,35,0,0,0,2,2,0,0,0,0,0,0,0,0,0,43,65,2,xchen,0,M,13Apr1993,23,,1,0,0,22Jul2014,9000,9003,31Dec3000,02,,无等级,0,1.274,0,2.7,0,2.624,26.794,0,18.8,0,36.194,0,4200,0,4200,2621,0,2621,0,0,0,0,0,0,0,0,5,5,8,0,8,0,0,0,0,0,0,0,0,8200,0,8200,15896.25,0,15896.25,0,0,0,0,0,0,0,0,8,8,33,0,33,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600,2,23000,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
6847,9,0,0,12,12,1,0,14,2,0,0,0,0,0,0,0,0,0,0,0,3,20,1,1,3,10,18,6,0,0,0,0,0,0,0,3,0,2,0,7,1,89,2,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,22,2,xchen,0,M,28Jan1988,28,,,0,0,07Apr2016,7000,7002,31Dec3000,02,,无等级,0,0.001,0,0,11.59,11.591,1.413,0,-6.08,147.018,145.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,260,0,260,1,0,0,0,1,0,0,0,0,0,3,0,3,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,
2978,16,0,3,40,3,15,15,15,10,0,0,2,0,0,0,0,2,0,0,0,0,0,12,18,0,0,16,25,0,0,0,0,0,19,4,0,0,6,5,48,67,152,0,0,,0,0,0,0,0,1,0,0,0,4,1,0,5,10,0,0,0,0,5,0,0,2,0,0,48,94,1,lvyou,0,M,07Sep1979,37,,0,0,0,12Oct2004,9800,9799,31Dec3000,06,,无等级,0,11.684,0,0,-74.505,-62.821,488.128,0,6.34,197.252,688.55,500,1000,0,1500,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,6500,1000,0,7500,8192,0,8192,0,0,0,0,0,0,3,0,1,4,7,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14901.38,4,332833.9,31,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
8646,5,0,0,7,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,10,1,0,0,0,0,0,0,7,0,2,0,16,3,94,0,1,15,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,35,51,2,xchen,0,F,02Nov1989,27,,1,0,0,06Jun2008,9300,9309,31Dec3000,02,,无等级,0,0.079,0,0,0,0.079,44.903,0,1.28,0,45.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
7933,36,0,0,78,0,0,29,34,0,0,0,0,0,0,0,0,8,0,0,0,0,0,33,0,0,0,3,0,7,0,0,0,0,0,36,0,0,0,0,0,1,222,0,0,,0,0,0,0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,38,1,lvyou,0,M,29Jul1960,56,,0,0,0,31May2012,9800,9806,31Dec3000,06,,无等级,0,7.129,0,0,0,7.129,43.782,0,0,0,43.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3500,0,3500,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
6821,2,0,0,15,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,2,7,0,0,0,0,0,16,1,0,11,27,0,52,11,106,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,14,0,0,0,0,0,0,35,37,2,JIUDIAN,0,M,24Nov1988,28,,0,0,0,17Nov2010,9800,9705,31Dec3000,02,,无等级,0,3.813,0,4.38,0,6.003,20.414,0,99.3,0,70.064,0,0,0,0,6941.92,30,6971.92,0,0,0,0,0,0,0,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,16782.64,372,17154.64,0,0,0,0,0,0,0,0,0,0,27,8,35,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14841.8,2,15846.8,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
9925,24,2,0,40,42,16,4,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,11,23,1,0,0,0,0,0,1,0,0,5,0,9,1,133,0,0,,0,0,0,0,6,1,0,0,0,28,0,0,1,8,0,2,0,0,7,0,0,2,0,0,9,21,1,lvyou,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
